dt,portfolio_id,nav
2018-01-31,a000Y000019ZliRQAS,102792.35
2018-01-30,a000Y000019ZliRQAS,103020.19
2018-01-29,a000Y000019ZliRQAS,103615.56
2018-01-28,a000Y000019ZliRQAS,103906.31
2018-01-27,a000Y000019ZliRQAS,103906.31
2018-01-26,a000Y000019ZliRQAS,103960.84
2018-01-25,a000Y000019ZliRQAS,103623.18
2018-01-24,a000Y000019ZliRQAS,104208.98
2018-01-23,a000Y000019ZliRQAS,104356.39
2018-01-22,a000Y000019ZliRQAS,104213.85
2018-01-21,a000Y000019ZliRQAS,103913.36
2018-01-20,a000Y000019ZliRQAS,103913.36
2018-01-19,a000Y000019ZliRQAS,103809.26
2018-01-18,a000Y000019ZliRQAS,103913.35
2018-01-17,a000Y000019ZliRQAS,103600.77
2018-01-16,a000Y000019ZliRQAS,103208.39
2018-01-15,a000Y000019ZliRQAS,103503.08
2018-01-14,a000Y000019ZliRQAS,103519.53
2018-01-13,a000Y000019ZliRQAS,103519.53
2018-01-12,a000Y000019ZliRQAS,104237.67
2018-01-11,a000Y000019ZliRQAS,104250.4
2018-01-10,a000Y000019ZliRQAS,104054.11
2018-01-09,a000Y000019ZliRQAS,104079.01
2018-01-08,a000Y000019ZliRQAS,103591.7
2018-01-07,a000Y000019ZliRQAS,103443.36
2018-01-06,a000Y000019ZliRQAS,103443.36
2018-01-05,a000Y000019ZliRQAS,103284.07
2018-01-04,a000Y000019ZliRQAS,103118.04
2018-01-03,a000Y000019ZliRQAS,102218.94
2018-01-02,a000Y000019ZliRQAS,101840.04
2018-01-01,a000Y000019ZliRQAS,101570.39
2017-12-31,a000Y000019ZliRQAS,101570.39
2017-12-30,a000Y000019ZliRQAS,101971.83
2017-12-29,a000Y000019ZliRQAS,102216.09
2017-12-28,a000Y000019ZliRQAS,102397.26
2017-12-27,a000Y000019ZliRQAS,102465.84
2017-12-26,a000Y000019ZliRQAS,102322.0
2017-12-25,a000Y000019ZliRQAS,102360.02
2017-12-24,a000Y000019ZliRQAS,102360.02
2017-12-23,a000Y000019ZliRQAS,102360.02
2017-12-22,a000Y000019ZliRQAS,102283.61
2017-12-21,a000Y000019ZliRQAS,102308.22
2017-12-20,a000Y000019ZliRQAS,102362.99
2017-12-19,a000Y000019ZliRQAS,102842.77
2017-12-18,a000Y000019ZliRQAS,103115.44
2017-12-17,a000Y000019ZliRQAS,102369.34
2017-12-16,a000Y000019ZliRQAS,102369.34
2017-12-15,a000Y000019ZliRQAS,102263.67
2017-12-14,a000Y000019ZliRQAS,101964.85
2017-12-13,a000Y000019ZliRQAS,102555.36
2017-12-12,a000Y000019ZliRQAS,102347.73
2017-12-11,a000Y000019ZliRQAS,102128.52
2017-12-10,a000Y000019ZliRQAS,101948.53
2017-12-09,a000Y000019ZliRQAS,101948.53
2017-12-08,a000Y000019ZliRQAS,101950.26
2017-12-07,a000Y000019ZliRQAS,101562.41
2017-12-06,a000Y000019ZliRQAS,101356.2
2017-12-05,a000Y000019ZliRQAS,101353.37
2017-12-04,a000Y000019ZliRQAS,101473.38
2017-12-03,a000Y000019ZliRQAS,101105.81
2017-12-02,a000Y000019ZliRQAS,101105.81
2017-12-01,a000Y000019ZliRQAS,101023.47
2017-11-30,a000Y000019ZliRQAS,101635.45
2017-11-29,a000Y000019ZliRQAS,101729.3
2017-11-28,a000Y000019ZliRQAS,101313.84
2017-11-27,a000Y000019ZliRQAS,100809.94
2017-11-26,a000Y000019ZliRQAS,100902.41
2017-11-25,a000Y000019ZliRQAS,100902.41
2017-11-24,a000Y000019ZliRQAS,101314.17
2017-11-23,a000Y000019ZliRQAS,101367.96
2017-11-22,a000Y000019ZliRQAS,101627.54
2017-11-21,a000Y000019ZliRQAS,101742.43
2017-11-20,a000Y000019ZliRQAS,101034.6
2017-11-19,a000Y000019ZliRQAS,100827.11
2017-11-18,a000Y000019ZliRQAS,100827.11
2017-11-17,a000Y000019ZliRQAS,100870.93
2017-11-16,a000Y000019ZliRQAS,100787.56
2017-11-15,a000Y000019ZliRQAS,100075.54
2017-11-14,a000Y000019ZliRQAS,101239.7
2017-11-13,a000Y000019ZliRQAS,101474.63
2017-11-12,a000Y000019ZliRQAS,101785.45
2017-11-11,a000Y000019ZliRQAS,101785.45
2017-11-10,a000Y000019ZliRQAS,101900.83
2017-11-09,a000Y000019ZliRQAS,102397.38
2017-11-08,a000Y000019ZliRQAS,102952.35
2017-11-07,a000Y000019ZliRQAS,102766.74
2017-11-06,a000Y000019ZliRQAS,102704.54
2017-11-05,a000Y000019ZliRQAS,102643.81
2017-11-04,a000Y000019ZliRQAS,102643.81
2017-11-03,a000Y000019ZliRQAS,102401.86
2017-11-02,a000Y000019ZliRQAS,102499.08
2017-11-01,a000Y000019ZliRQAS,102372.73
2017-10-31,a000Y000019ZliRQAS,102116.65
2017-10-30,a000Y000019ZliRQAS,102131.38
2017-10-29,a000Y000019ZliRQAS,102232.85
2017-10-28,a000Y000019ZliRQAS,102232.85
2017-10-27,a000Y000019ZliRQAS,102003.78
2017-10-26,a000Y000019ZliRQAS,100848.56
2017-10-25,a000Y000019ZliRQAS,100627.4
2017-10-24,a000Y000019ZliRQAS,101221.38
2017-10-23,a000Y000019ZliRQAS,101168.65
2017-10-22,a000Y000019ZliRQAS,100977.76
2017-10-21,a000Y000019ZliRQAS,100977.76
2017-10-20,a000Y000019ZliRQAS,100730.23
2017-10-19,a000Y000019ZliRQAS,100762.18
2017-10-18,a000Y000019ZliRQAS,101284.99
2017-10-17,a000Y000019ZliRQAS,100957.39
2017-10-16,a000Y000019ZliRQAS,100984.2
2017-10-15,a000Y000019ZliRQAS,100918.79
2017-10-14,a000Y000019ZliRQAS,100918.79
2017-10-13,a000Y000019ZliRQAS,100851.04
2017-10-12,a000Y000019ZliRQAS,100456.43
2017-10-11,a000Y000019ZliRQAS,100573.71
2017-10-10,a000Y000019ZliRQAS,100694.39
2017-10-09,a000Y000019ZliRQAS,100513.11
2017-10-08,a000Y000019ZliRQAS,100494.15
2017-10-07,a000Y000019ZliRQAS,100494.15
2017-10-06,a000Y000019ZliRQAS,100588.09
2017-10-05,a000Y000019ZliRQAS,100443.38
2017-10-04,a000Y000019ZliRQAS,100365.08
2017-10-03,a000Y000019ZliRQAS,100254.14
2017-10-02,a000Y000019ZliRQAS,100151.7
2017-10-01,a000Y000019ZliRQAS,99912.06
2017-09-30,a000Y000019ZliRQAS,99912.06
2017-09-29,a000Y000019ZliRQAS,99912.12
2017-09-28,a000Y000019ZliRQAS,100000.0
2017-09-27,a000Y000019ZliRQAS,100000.0
2017-09-26,a000Y000019ZliRQAS,100000.0
2017-09-25,a000Y000019ZliRQAS,100000.0
2017-09-24,a000Y000019ZliRQAS,100000.0
2017-09-23,a000Y000019ZliRQAS,100000.0
2017-09-22,a000Y000019ZliRQAS,100000.0
2017-09-21,a000Y000019ZliRQAS,100000.0
2017-09-20,a000Y000019ZliRQAS,100000.0
